0,0,0.00344778312478107,0,0,0,0.0391355148750807,0.00738956136824359,0,0.00328681720987067,0.00695603887289476,0,0,0.00708247019260504,0,0,0,0,0.0061670282961592,0,0,0,0,0.00298976407783768,0,0,0.00726509570172472,0.0105736796575883,0.0211544603982714,0,0.0039990367256817,0.00755848338509037,0,0.0105992267347317,0.0108713473330703,0.0103815909269217,0,0.00425322619442879,0,0.030457476949733,0,0,0.0307484996470748,0,0,0.0351079590537346,0,0.00379155753248393,0.00539531047619956,0.0052169411291029,0,0,0.0192233698500129,0.00953066304063346,0.003567064829815,0,0.0109801882856276,0.023062141531508,0.00884756095426198,0,0,0,0.00618021265628131,0,0.00828432411154475,0.0065139567252568,0.00282397057294064,0.0223107298081053,0,0,0.010027127936552,0.0174914378465062,0.00418031492371355,0.00174492999603954,0.00629393071532041,0.0072882181458946,0,0.0243890384970951,0.00896757797725097,0.0337468601644016,0,0,0.040991707106793,0,0.00656654384084516,0,0,0.0317295153460794,0,0,0,0,0.0139019392326162,0,0,0.00218472009659477,0,0.00198816617669833,0,0.00885539894223218,0.0175499850614303,0.00471570389929156,0,0.000184676552554746,0,0,0,0.0164821318761536,0.00695015837608939,0.00201588568104776,0.0414535820490718
0,0,0.00515558216901253,0,0,0.00392763561306502,0.0329923083045774,0.000558692212216869,0,0.00114307353978048,0.0150352166274006,0.000425281054784822,0.00420624183619799,0.0123428885578827,0.00281792673377983,0.005381621850474,0.00322675933745095,0.00229290093050761,0.0146737479814589,0.00113829461794205,0.000193850344687237,0,0,0.00675208390936566,0,0,0.00467927149596257,0.0207853467131643,0.0303561875891961,0,0.0042020607743084,0.0091424180015902,0,0.00575751632571233,0.00241646457830016,0.00831128521709938,0,0.0061860341158501,0,0.0344400670725359,0,0,0.0192864482262877,0.00516023318714326,0.000469811758972989,0.0260938651641184,0.00484729869697897,0.0115573503867617,0.0025808784548963,0.00721824127779732,0,0,0.010972897354411,0,0,0.00263208537069088,0.0173519701787708,0.0188689335460524,0.00985120959365637,0,0,0.00175936787644626,0.00214485171241926,0,0,0.00948400849467553,0.00243478801075989,0.0147374417124653,0,0.000747188824274557,0.00490833205405149,0.00773043143154969,0,0.00196190385185424,0.00647587613088205,0.00861987846379154,0,0.0288948451211049,0.00762602835953124,0.0282641221173649,0,0,0.0253209540716192,0.000985739747289327,0.0126103234228538,0,0.00183834227661624,0.0188403023350181,0,0,0,0,0.0173960396112284,0.00602172562246276,0,0,0.0188536441726783,0.00263683377975265,0,0.0143040633941208,0.0253334964643831,0.0173002717484078,0.00573277957744274,0.0147572115975332,0.00232977359655523,0,0,0.0202911277743509,0.0131973892151033,0.0038569044622238,0.0358203424637062
0.00344778312478107,0.00515558216901253,0,0,0,0.0227609590620309,0.0489166324450308,0.00108967864393388,0,0,0.00591151013384217,0,0.0118133794032007,0.0177332478016222,0,0.0211648181061148,0,0,0.000653019486205694,0.0185269796535183,0.0128183068037352,0,0,0.022566445240069,0.0137927419786479,0.0124057896929058,0.00641560253836252,0.00145729323299014,0.0135217182046667,0.00901250859875138,0.0280645161233959,0,0.0104258999900394,0.015216102975228,0,0.00882895704912815,0,0,0.00682200156428605,0.000819075768629733,0,0,0.00664513153594089,0,0.0107175831541075,0.0226285832915946,0.0308385484233421,0.0158110955771245,0.0129319267819495,0.0174665654312393,0,0,0,0.00888285544236761,0.00486671802429078,0,0.0192270991980528,0.00927064960487362,0.0317977569378543,0.00838227189641329,0.0011495394007246,0,0,0,0,0.00107211125220773,0.00393104993452208,0.0064674513268169,0,0,0,0.0148006562056287,0,0.00354900043822445,0.0118003815306857,0,0,0.0220535172383349,0.0157500346010648,0.00907204087383743,0.00846435195334127,0,0.0228118930168895,0,0.00403513057210498,0,0,0.0275087039669328,0,0,0.0057863938337003,0,0.00291539011250448,0.0127051002377019,0,0,0,0.0102238675382668,0,0.0327316415571441,0,0,0.0162455069841288,0,0.0025784271862215,0.0113662091982439,0,0,0.015088021441257,0,0.0378229161242201
0,0,0,0,0,0.0368187009952749,0.0568035020234317,0,0,0,0,0,0,0,0.00452605593072094,0,0,0.000528082955888926,0,0,0.0403027258755219,0,0.000994466549824878,0.0168577204139073,0.021559029032487,0.0370103154775226,0.0146349001523904,0.0180571503965646,0.00764143423801996,0.00412640554313493,0.00628482941558136,0.00252043909485941,0,0.00794667318893496,0.0258147124616302,0.0258357436510326,0,0.00209493761215923,0.00747729829334222,0.00942671358995006,0,0,0.032590108227627,0,0.00646615312362518,0.0217062079566401,0.00819263851763862,0.00610096724249434,0.0249417786631779,0.014551064970416,0,0,0.0375504844039265,0.0085289429506711,0.0387813479788124,0.00488143865692754,0.0450511310600907,0.0658791167521537,0.010657879863891,0,0.0251168370514679,0.00437363642452914,0.00764387398067481,0,0.00490161903272927,0.0108051872429007,0.00635008212665654,0.00115329485281865,0,0,0.0079833098610196,0.00688482120846727,0,0.0107163239476323,0.0464378823494499,0.0358004097571187,0.00234577146058248,0.0667946332521269,0.0513561169234292,0.0552282839823916,0.00357749149235301,0.0240565225402285,0.0237349106867467,0.00323251215979002,0.0227907328707896,0,0.0056243265596403,0.0221676685518177,0.000385039172268213,0,0.019044446775832,0,0.00109349597626082,0.0125189403959331,0.00653207600236055,0.000246013135614874,0.00317077022564807,0.0134367101049038,0.0352287734820242,0.07620016594344,0,0,0.0137340072918034,0.00875741709718776,0.0513226564940606,0,0,0,0.00578178881780412,0.00451389718031846,0.0824636670606308
0,0,0,0,0,0.0228516010939096,0.0309707785332707,0,0,0,0,0,0,0,0,0.00772494602673216,0,0,0,0.000228225961471129,0.00771031294863554,0,0,0.00461291492636752,0.0151204180778514,0,0.00174153158017685,0,0.00139595884156508,0,0.0217384500065744,0.00348512699698546,0,0.0158149811198472,0,0.0330400088362026,0,0,0.00535096124059068,0,0,0,0.00168892378205025,0,0.010761359417164,0.00534203190039808,0.0144528543653516,0.0298996091577572,0,0.00330516555177905,0,0,0.00521175949852167,0.00710316142613998,0,0,0.00744940555040247,0.0119556716658332,0.0220580012573868,0,0.0103703423213508,0,0,0,0.00364050705307167,0,0,0,0,0,0,0,0,0,0.00565215592887826,0.00331021896085474,0.015398004437293,0.00862155034305819,0,0.00866091551847308,0.0211972093984029,0,0,0,0,0.0147729638288757,0,0.00828828160357949,0,0,0,0,0.0154119162819431,0.0117279523017617,0,0,0,0,0,0.0502732449229968,0.0036258973720515,0,0,0,0.0196811763697378,0,0,0,0,0,0.0231621910569673
0,0.00392763561306502,0.0227609590620309,0.0368187009952749,0.0228516010939096,0,0,0.0134585749150857,0.0104758973904662,0.0342479677223101,0.0295589840235148,0.0461134357629788,0.0179340954365555,0.0301851070879245,0.00325421852663562,0.00752150024664743,0.0239790905594438,0.00564684048969879,0.0106928436768372,0.0203504925429461,0,0.0113397315547031,0,0.00668290742212264,0,0.0170353024698054,0.00378948788417952,0,0.0191464927307691,0.0106774786790716,0,0,0,0.00499176855886046,0.0115704866892425,0.0382437014812314,0.00500352567419017,0.00317976959938265,0,0.00209622704372114,0.0492000961462774,0,0.0103903099374054,0.00775610794543819,0.00107028880848194,0.0117935433741811,0,0.00783300848099268,0,0,0.00758249267684786,0.00639983138801323,0.0142245210670967,0,0.00492008596454851,0.00800620417211151,0,0.0184142864779917,0,0,0.00458256571861684,0.00534825871640091,0,0.0107214018857687,0,0,0,0.00216790393492622,0,0.0134864882890398,0.0181646427490199,0.00880786131801173,0.00889410481199314,0,0.00907312705252254,0.00550509380137767,0.00468265160848485,0,0,0.00229471687009882,0,0.0167032639230808,0.00785740320462411,0.00341065800985123,0,0.0227112160478177,0.00591888207917987,0,0,0.0118278370197122,0.0344742369211313,0,0.0272806919799686,0.0132165753808331,0.00104560355217365,0.00683048665281079,0.00921859421691846,4.17996179900599e-05,0.00859115363329351,0.0162749507760017,0.0155022022347684,0.0231173212187578,0,0.00436445029484884,0.00371443908253666,0.0154668613379441,0.0224185947830425,0.0195135443250845,0,0,0.0186071591418101
0.0391355148750807,0.0329923083045774,0.0489166324450308,0.0568035020234317,0.0309707785332707,0,0,0.040837978141352,0.0424002162587425,0.056702191100625,0.0293104047478921,0.0441302083228713,0.0160793126794834,0.0372428469962029,0.0419466035457814,0,0.0214714356609849,0.0249531892416242,0.000557668430392479,0.0308839830288318,0,0.0216361693346633,0.0375679749388789,0.00671902911236637,0,0.0337834619547757,0.00708275095991272,0.0119238413258178,0.0276653259685851,0.020658057656141,0,0.0121427631574152,0.0291888846630949,0.0315305884879665,0.0148913344458426,0.0507201036859739,0.0494906795525519,0.0483391867766877,0.0236176852457851,0.0185433078857687,0.050369515771318,0.036916337445237,0.0266975502400268,0.0450504418324714,0,0.0312180310137761,0,0.0286566227420629,0,0.00747709091541764,0.0138001943111627,0,0.0279742326594373,0,0.0273822802904567,0.00313981451381126,0,0.0287354452086883,0.00458474042792989,0,0.0109565178889736,0.0285633649207396,0.000529019651182539,0.0207875984768488,0.0173730032337301,0.00898799774092682,0.0299906667273066,0.0370454334662969,0,0.0431074679815533,0.0460042560744244,0.0189177044381746,0.0398923250622367,0.0360499887230117,0,0.0111621449065233,0.000805322140258747,0.00731801148632847,0.0386168355334489,0.00630389713091344,0,0.0191990899933494,0.0199452941419766,0.0071353512805085,0.0327275423224826,0.0241772777222154,0.00029504371499431,0.0229019252287955,0,0.038649956605471,0.056043353769715,0.00728323100768303,0.0158746487076053,0.0107639690740031,0.0360316361873426,0.0205398091165826,0.00163715735436303,0.0449447236875633,0.0356233743802655,0.0242364604715497,0.0465406847870837,0.0322301049021588,0.0531367206264058,0.00349371895596824,0.0174041090032237,0.013427496182868,0.0206107022179136,0.0449672477573628,0.0132753141785371,0.00929885347768275,0.0518812821329787
0.00738956136824359,0.000558692212216869,0.00108967864393388,0,0,0.0134585749150857,0.040837978141352,0,0,0,0.00723956498619995,0,0,0.00615272602078653,0.00438554332135189,0.00740970991452473,0,0.000275924040732323,0.00640192385229624,0,0.00378110258422679,0,0.00290971815030995,0.00742921039431387,0,0.00454591429574649,0.00476256466566778,0.0167427106235834,0.0263302243936351,0.00037719968798424,0.0100086002069516,0.00167637850133315,0,0.00954492168761863,0,0.0164944941082985,0.00267342510825477,0.00838151202328801,0.00448682127876479,0.010570145271725,0,0,0.0159319847348332,0,0.00344595714410245,0.0337811365675629,0.0189443370438804,0.0193999108595791,0.0105606444271874,0.0106562624202234,0,0,0.00248341662507434,0.00705279313253369,0,0,0.0144906601137467,0.0119233667251314,0.0298856630994943,0.000332631068948814,0.000788044073938231,0.00262830885233679,0.00201347836011377,0,0,0.00362098111933222,0.00692148260719289,0.00200916264609077,0,0,0,0.00733130602435648,0,0.00625501751078319,0.0102067744226653,0.00137535386089279,0,0.0191794920982386,0.00735541421039562,0.0188915783114157,0,0,0.0222822711706032,0,0.0134340420525414,0,0,0.0140172374794311,0,0,0,0,0.0118494911392362,0.00700545547018453,0,0,0,0.0142095362011316,0,0.0246874198313402,0.013105458427004,0,0.0106351532846532,0,0.0018862532345625,0,0,0.00906653703304004,0,0,0.0438144182732092
0,0,0,0,0,0.0104758973904662,0.0424002162587425,0,0,0,0.0132928320254823,0,0.00844370942975952,0.00605041830461427,0.00539119745879799,0,0.00746018504179017,0.0262842168560995,0.0262761981212834,0,0.00303549679745286,0.000944410799034298,0,0.00615862239979919,0.0010423794806596,0,0.00961463519219646,0.016425001424764,0.0229139710486534,0,0,0.012493314033414,0,0,0.0132034112464618,0.0120950718541975,0,0,0,0.0162969768930424,0,0,0.0317327305929416,0,0.00170456881642045,0.0203095164588612,0.00897116808410742,0,0.00545697903468444,0,0,0,0.0175166922532267,0,0,0,0,0.0304768606892944,0.000881997844040043,0.0021518503896719,0.00460646416530658,0.00827357308402826,0.001281849911583,0,0,0.0111543092257515,0,0.00488064341256747,0.0131735066157962,0,0,0,0,0,0.00503408403100912,0.00926081331260356,0,0.00973913227771935,0,0.026938812420287,0,0.0019656978544205,0.0264330503310245,0,0.00979800143919001,0.00198893786858204,0,0,0.00936613527424204,0,0,0,0.000721759031362254,0.013674290119217,0,0,0.00257286949244372,0.00809679143188725,0.00511375863222015,0.00668761290479465,0.0126094923805106,0.00602797334537804,0.00919972917255733,0.0121208355263421,0,0,0,0.00427082951804716,0.00475137551342132,0,0.0311345864747541
0.00328681720987067,0.00114307353978048,0,0,0,0.0342479677223101,0.056702191100625,0,0,0,0.0060242280510196,0,0,0.00141232059074951,0,0.00856924832246969,0,0,0.00219941332141636,0,0,0,0,0.00230114556217029,0.002778487150084,0.00196076590952327,0.00318900709972219,0.0204258697561043,0.00828760396096283,0,0.0139475888565617,0,0,0.0150594547953715,0,0.0134109419481751,0,0,0,0.00024492593323172,0,0,0.00148726635186807,0,0.00669305538876337,0.0111851505767458,0.0198127920539497,0.0137840915621966,0,0.00480464094756728,0,0,0,0,0,0,0.0140606507061573,0.0110335024649296,0.024265273339774,0.00011723106731283,0,0,0,0,0,0.00275104627277182,0,0.000613639408765263,0,0,0,0,0,0,0.0172677431349785,0,0,0.0137351220526222,0.0108773590691699,0.0121874681406807,0,0,0.00174440061294323,0.00162213771750607,0,0,0,0.00632012469282963,0,0,0.00401375621718174,0,0.01018187566534,0.0190763870992994,0,0,0,0.00428030283698973,0,0.0398955792280592,0,0,0.0183923751145243,0,0.00425978392137741,0,0,0,0,0,0.0343299604285022
