Var1,M_1,M_2,M_3,M_4,M_5,M_6,M_7,M_8,M_9,M_10,M_11,M_12,M_13,M_14
PED_T_11,0.512918404135789,82.6467591138327,0.120450907752836,0.158685741384852,0.100574945083886,0.0765954460721163,0.0457399261067714,1.32452242766808,0.0871778310927487,0.114943920462156,0.0739345211712719,0.053651755154481,0.0778650210431251,0.843912225275977
PED_T_12,0.506117844081086,74.1153224182714,0.10299418470176,0.12832283848623,0.0900468889489715,0.0619793097902414,0.0587309953614362,0.649862282864988,0.0883379373531435,0.103842577347402,0.0781117853229983,0.052173584202407,0.0750396354954866,0.286081408126799
PED_T_13,0.504065401044775,73.5304341922712,0.0774280148601265,0.102281959151485,0.0648363005064279,0.047989585497508,0.0659527324197323,0.453985084004771,0.113959168077101,0.141149521030031,0.0976421683234719,0.0703677817965353,0.100191007570845,0.593996971439683
PED_T_14,0.513085494472882,92.4183376166233,0.125927647585111,0.141581816267001,0.114463196390848,0.0738480445501987,0.0512245103018286,0.539389925228659,0.106094439139766,0.116861738856534,0.0980118435735965,0.0605174125897469,0.0333414415279583,0.424153474201613
PED_T_15,0.515870639568742,144.050473007603,0.168193132022202,0.202922812230816,0.145259589019238,0.105966893918172,0.0421845207782143,1.37672539108478,0.189444737786567,0.229335596544432,0.163355359002198,0.121087413728324,0.0457635744781182,2.23740377245806
PED_T_16,0.510241541961797,95.8594807753288,0.119695459300822,0.137302725879794,0.105669777793954,0.0719432614863078,0.0297407047347754,0.721057138138632,0.123720698501391,0.147553406177221,0.106953628127006,0.0761281178123445,0.0385881802341847,0.867968878527472
PED_T_17,0.513474748430661,86.4473427701152,0.11105882361926,0.146872265084817,0.0913604123398925,0.0713194390037527,0.0612808172034471,1.11787657147371,0.105634805792042,0.132665760907758,0.0897789395542647,0.0654804796672791,0.0591503129773317,0.506202980616431
PED_T_18,0.500192484705552,113.51968404669,0.157811143071594,0.184797354601274,0.139126557521959,0.0968733816903739,0.0205765858238071,1.82582825219754,0.142274344942884,0.174026606839772,0.122155755617749,0.0891521825354131,0.0307469669683263,2.30640444235233
PED_T_19,0.52018576692356,54.0729852335285,0.067441261612106,0.0796077841217732,0.0610788229598404,0.0384846082723046,0.0464189266406814,0.224459382281214,0.0645068588423994,0.0800971998374604,0.057378946550438,0.037424064130536,0.0406484281414333,0.283791695829509
PED_T_20,0.526956435782923,29.03689947167,0.0369935218733839,0.0447270003143477,0.0319340361031285,0.0218164262842406,0.0537251329913019,0.11590954416863,0.0319645113722186,0.0386287785501597,0.0280669459746438,0.0184865644569647,0.0668904160365091,0.0479462135333
PED_T_21,0.518241422569637,53.2009097603131,0.0687018655370956,0.0843487611730486,0.060735574046802,0.0401877039959362,0.0309816754830807,0.470914939052685,0.0621333312969289,0.0758093349680029,0.0535753554287834,0.0371418300960756,0.0636487388927929,0.259956206420294
PED_T_22,0.501183900946279,65.9966259806953,0.0812705906731844,0.1088803363755,0.0667933991803682,0.0514592059223228,0.0803857882891508,0.598338181483549,0.092498801864148,0.118690519629278,0.0769985425707048,0.0582595042506231,0.0820885617462622,0.692110534612924
PED_T_23,0.508148322742697,28.1277628064914,0.0390608743580768,0.0487161536042851,0.0338988673991637,0.0229364272326228,0.0845348147771025,0.0785613567622051,0.0329647532992106,0.0382323206683853,0.0298762383497297,0.0184799905828228,0.0693403576986689,0.0210253132658887
PED_T_24,0.507897284013162,41.6652606762068,0.057086136578859,0.0690173868650794,0.0509803831860078,0.0328661758991884,0.0734391085211541,0.124851085321891,0.0497116310952977,0.0586869284028934,0.0447661170617173,0.028279556601857,0.0778610082535228,0.0688250653629791
PED_T_25,0.530906199440135,45.5030736028206,0.0481731516235878,0.0671979918460915,0.039898844069135,0.0297732244436719,0.114023374269597,0.169783812606844,0.0581899100214605,0.0766047793670815,0.0487983577881002,0.0356959429070529,0.112112189011574,0.172228106611992
PED_T_26,0.534328966284074,137.485930057673,0.175794863914559,0.20645142144356,0.150922515756002,0.111864556381175,0.0296228581686763,1.07063566818886,0.141188859216314,0.176834757797731,0.118015474284405,0.0906254352683253,0.0404098750936803,1.3735993495938
PED_T_27,0.496954705736128,43.8725246766143,0.0647074849363089,0.0866117540396734,0.0545666872071001,0.0395259907358251,0.034355284690142,0.420651743373042,0.0527798656976726,0.0638154413711228,0.0462601899040935,0.0308954045186903,0.078923027194399,0.109174482949024
PED_T_28,0.515753368670234,65.0557018566858,0.0849959518714703,0.112391077492564,0.0704430847980822,0.0534688131755377,0.0617101425857899,0.641582242755621,0.0765953953439648,0.101895453568465,0.0647395454140454,0.0470487179347176,0.0758607892102291,0.517423556976473
PED_T_29,0.523584565374984,64.0778089253303,0.0809155798728978,0.103011863719915,0.069315749316841,0.0491456192395258,0.0470885112382957,0.699087073011263,0.0733307505104366,0.0909844969809651,0.0631544901070055,0.0441337588261502,0.0714680521083583,0.645291948648826
