Var1,M_1,M_2,M_3,M_4,M_5,M_6,M_7,M_8,M_9,M_10,M_11,M_12,M_13,M_14
PED_T_14,0.506026269629058,26.5116884400962,0.0381792369253594,0.0419110889486457,0.0355603384852347,0.0208798573881114,0.0408879706536824,0.0529301413101296,0.0302869872892094,0.0320684882429359,0.0288500204984144,0.0161333531683581,0.0402228830990038,0.0147104840473543
PED_T_15,0.511121740053837,14.6346419945097,0.0188119209452583,0.0221456756187608,0.0171882556854353,0.0103887076956636,0.053239639184459,0.0113593860750944,0.0182191842920357,0.0201413867204849,0.0168280570021062,0.00994622370545164,0.062814925913849,0.00444848169638573
PED_T_16,0.515277492373734,22.4839654723662,0.0275161109688679,0.0323476449241218,0.0249708769334939,0.0153742064202409,0.0423942777226885,0.0310535022558443,0.0284381447705519,0.0349635278153587,0.0252896783837369,0.0162115723706166,0.0488072553008733,0.0596534584000457
PED_T_17,0.510984043260032,23.577078340813,0.028449822329916,0.03296883975683,0.0258757923928609,0.0158574686858648,0.0592973190050679,0.0232833483302025,0.031241868209509,0.0347822121599697,0.0289623314953826,0.017108110362764,0.0450016816363425,0.0181724063822181
PED_T_18,0.497706815110131,22.1479088134124,0.0337368466078217,0.0399855719928408,0.0302935272865454,0.0190963973346109,0.037552492168435,0.0615645781440672,0.0253954334422339,0.0294326422757363,0.0229475315374792,0.0142264228012804,0.0724399309184531,0.0152306744089093
PED_T_19,0.506380525169587,13.7426311564855,0.0185176504053323,0.0215896539779506,0.0168718184959434,0.0102535612893278,0.0530435258655255,0.0133907329016406,0.0169223225185608,0.0193156405341783,0.0156562497643555,0.00922062016797025,0.0392450710189884,0.00933322645174869
PED_T_20,0.509590850554872,23.3551923382169,0.0294894249764237,0.0305726061591412,0.0282987163156987,0.0155867311425898,0.0285421481803969,0.00644116773705594,0.0299710796484731,0.0319855828099471,0.0283056134603174,0.0160999192096228,0.0479134143742814,0.0138832858995655
PED_T_21,0.515937040913806,15.4010165428193,0.0182370486481546,0.02152047759805,0.0165245823018776,0.0101527620213248,0.0431489045814684,0.0135976982902522,0.0199892924143132,0.0234683198793763,0.0180757426256985,0.0111602672741291,0.0704853810121593,0.0175842897624237
PED_T_22,0.515211981532072,15.261594408546,0.0189700781460031,0.0220639761093076,0.0171754165071036,0.0105728342975481,0.0622064651295433,0.0129317470647232,0.0190203362852692,0.0233818858468819,0.0172722785520038,0.0105675094056028,0.0628085998220306,0.0203381082742005
PED_T_23,0.490901736080636,14.5549302978159,0.0185170681709321,0.0208508825636633,0.0169298038326035,0.0102177969192064,0.0593969340962484,0.00819053824496868,0.0214153286518241,0.0255992399649954,0.0189450000871711,0.0122301670517347,0.0905668221286677,0.0225944804162054
PED_T_24,0.512909619273414,22.7504019908854,0.0290367872882831,0.0336159122513908,0.0265473337800287,0.0161053160701725,0.0483073011191984,0.0173883383778119,0.0281197597316189,0.0337804205282668,0.0249393555016595,0.0160499957374119,0.0718145905865316,0.0346246440147737
PED_T_25,0.511617286014336,14.658801894425,0.0186193045800865,0.0204267021148113,0.017284195202996,0.0101196173927796,0.0412170524141562,0.00678745540456563,0.0183994454368033,0.0205592135070775,0.017071749716038,0.0100039456423705,0.050341242374024,0.00534526925982606
PED_T_26,0.506622012351864,17.9009304238707,0.0230655291466264,0.0260591126413618,0.0212623491963924,0.0126515109434345,0.0571862963992632,0.0182670236767752,0.0230534322504769,0.0262739007602238,0.0210168441329885,0.0127858003686018,0.0675193298024877,0.0227879822490482
PED_T_27,0.505130360133825,22.7335443424777,0.0293779557809576,0.0298587334654133,0.028584949016458,0.0153133855957539,0.0228537359634618,0.00391938226635271,0.0295420376830878,0.0316668288629252,0.0283097275148681,0.0156367161819819,0.0262763275367422,0.0172433087186321
PED_T_28,0.5120144884218,15.5057503530433,0.0219885615249134,0.0283764184541591,0.0189853490753118,0.0128698612344556,0.0978403018068379,0.038964471668369,0.0171068388535568,0.0189325017752645,0.0157900655183749,0.00934377753489739,0.048494211689518,0.00224208084390718
PED_T_29,0.527960503172757,43.8103964765064,0.0566033678827513,0.0725060254954032,0.0456559679486078,0.0362011197018575,0.0453410764618821,0.599934262325795,0.0470210940036501,0.0713170809581038,0.0372882732365611,0.0303348850583208,0.0508866520201709,0.571676414396617
