Var1,M_1,M_2,M_3,M_4,M_5,M_6,M_7,M_8,M_9,M_10,M_11,M_12,M_13,M_14
PED_11,0.501934206173985,23.3241499224056,0.0298993374698508,0.0347295816028695,0.0274002504561605,0.016551785442464,0.0398796162441436,0.0212357872555587,0.0313292086863615,0.0361787717787504,0.0285766115626262,0.0174422672206627,0.058662892057032,0.0187048393515245
PED_12,0.506395019522655,33.8867716876962,0.0429435473941574,0.055269503039857,0.0360760958609316,0.0261263289074467,0.108144849135833,0.111065424340221,0.0444397651834504,0.0566460572630192,0.0382370311071769,0.0263897829481103,0.0662658810123068,0.0983830003209981
PED_13,0.502396377074743,23.033049450919,0.0277054352100196,0.0330638847091683,0.0250338476911542,0.0155386306375075,0.0530066078198253,0.0278036044385692,0.0326472607632967,0.039993420344751,0.0288552276256677,0.0187641736753056,0.0861196335465205,0.0467378399469846
PED_14,0.503512452999667,29.174844548429,0.0408789688983508,0.0518475287072347,0.0352593396963263,0.0241735761216946,0.0786846954210691,0.0988481566932048,0.0352263297703633,0.0433033032898867,0.0306875176716967,0.0205675473319564,0.0648877102967524,0.0578855821509383
PED_15,0.511759644659046,41.0527319788225,0.0498126674508429,0.0535358146205199,0.0472680082033596,0.0268981537394837,0.0372469743427574,0.0498775571474082,0.0538012039569084,0.0574418337139992,0.0514721444472974,0.0288666217657795,0.0260569531196856,0.0553612776908612
PED_16,0.501409950313333,26.8062358596525,0.0308992551126102,0.0336383277015676,0.0290722493988218,0.0166688686400697,0.0554295583037023,0.00612611271133247,0.039617885458907,0.0441602744172098,0.0369216803428795,0.0216694082337751,0.0557215382478851,0.0353113004065312
PED_17,0.510154811829072,32.2061806835407,0.0427398593280552,0.0454065266986538,0.0407148644724683,0.0229047769496901,0.0331552511637426,0.0256813999642,0.0390697434915846,0.041622982713209,0.0372191405286177,0.0208998759869908,0.0321865199771221,0.0177466913395604
PED_18,0.504138033412134,21.1426780308511,0.0290305100613314,0.034041331257091,0.0259960214372555,0.0164607801626173,0.0874161887552756,0.0211075060708526,0.0259842891140618,0.0288373351292298,0.0241654451301754,0.0141472541624762,0.0495237019935535,0.0117099271479271
PED_19,0.50076603391073,37.621348575205,0.045361393218346,0.050734118268894,0.0421383617737716,0.0249613945938485,0.0581647453287099,0.0425273660319474,0.053861485093785,0.0606533337894743,0.0499597122396783,0.0298080738462087,0.0394808335019583,0.0861499960632877
PED_20,0.511918247009169,31.390740865118,0.0383675447622248,0.040514208491979,0.0366093030228977,0.020484041817972,0.031711794956637,0.00799871330143283,0.0408099448099199,0.0429721619315041,0.039148555291536,0.0216978520385394,0.0277022591569787,0.0132589882413508
PED_21,0.494847931969313,18.8721183905778,0.0222722196279608,0.0269659441689183,0.0198846435759943,0.0126086340329375,0.0678352639964495,0.0123866484757554,0.0286936252617919,0.0374186776141262,0.0241707394075746,0.0172912400838746,0.109098081305155,0.0507261354946958
PED_22,0.497069337856433,27.3948122493534,0.0338529160529794,0.0437841332277837,0.0296858608441846,0.0196227351126099,0.0615127222955534,0.103366056502427,0.0394747173020737,0.0500076031701221,0.0343316628957057,0.0231344181868745,0.0413868806926965,0.133224620439506
PED_23,0.485252693687003,18.8566743930928,0.0313341205675144,0.0396228923746719,0.0261350047443956,0.0190718850725318,0.0988934189058061,0.101895758867001,0.0215833930063493,0.0270378134242636,0.0187902704221819,0.0125298173347806,0.074518396498804,0.0213450569783507
PED_24,0.529668243600082,25.5559030057611,0.0320711515401573,0.0389298026175974,0.0281291328578331,0.0185699473050093,0.0734269485096419,0.0370841910661692,0.0279631965162298,0.0332641135648779,0.0249753638324917,0.0158681723543694,0.0532793788743655,0.0345268545614595
PED_25,0.529837665123747,21.5185211641727,0.0262809129965023,0.0300809237946369,0.0240740139969574,0.0145291620349523,0.0562637848342121,0.0248831876324645,0.0242347000719939,0.0286122040592899,0.022162758332975,0.0134068244870889,0.0491844019313751,0.0199936329731395
