Var1,M_1,M_2,M_3,M_4,M_5,M_6,M_7,M_8,M_9,M_10,M_11,M_12,M_13,M_14
PED_14,0.505217039915021,21.7938249403479,0.0294457926586195,0.030560700829565,0.0285573556305716,0.0153995635710203,0.0170037308080282,0.00892813585540357,0.0270190864625977,0.0276917535692008,0.0261819958187046,0.0141254838008255,0.0182474960674863,0.00512021621155874
PED_15,0.508428044306053,29.5470967720225,0.0383160754967984,0.0386817101639117,0.0375383060548843,0.0199230345048781,0.0164556657625928,0.00739161818501358,0.0372593524942112,0.0378302858598255,0.0363955187814595,0.0194110514037749,0.0160350709659808,0.00565987151066839
PED_16,0.502805357400814,14.0938787274318,0.0185778896067382,0.0210010886160135,0.0171492487174584,0.0101617554294308,0.0477430573136831,0.00732676341131042,0.0182914428338616,0.020608653412083,0.0169030714031233,0.0099849840810926,0.043157974192745,0.00785060816832683
PED_17,0.522227788478931,13.2153449775493,0.0157469273713285,0.017344222868425,0.0145335123867789,0.00859608950895736,0.0600720106253909,0.00236706729811449,0.0162381653230084,0.0184787396136788,0.0148374033019461,0.00895570009584501,0.0468752789673193,0.00482872956537213
PED_18,0.495308231261788,12.9133042107709,0.0177078494487493,0.0196602658249386,0.0163613544046166,0.00966509651090144,0.0482073911471719,0.00491509928801618,0.0171015282033002,0.0194770613768216,0.0156426267272438,0.00942596736444707,0.0507406619220894,0.00928827988058544
PED_19,0.516449963679269,34.4100470165412,0.0396683949215256,0.0413338396857003,0.0379079486712149,0.0211586304217946,0.0404139840028058,0.0138207818200956,0.0455643814185142,0.0486423123443069,0.0433024610766257,0.0245106911342515,0.0321186596556613,0.0341419593814673
PED_20,0.5052226406754,13.296773512779,0.0153434188734942,0.0170755650494454,0.0142108219996616,0.00834431329300367,0.038610803599547,0.00423142497865248,0.0191059671012882,0.0214307663843253,0.0175190948743713,0.0105151523113088,0.0544233310414806,0.00495310819005908
PED_21,0.523593025243233,19.6921699585329,0.0231933200319022,0.0257077919513532,0.0214351107481442,0.0126897763257005,0.0428473576421666,0.0113187629064236,0.0242075195295091,0.0273306812663439,0.0223168642358476,0.0132842208757883,0.0420461700495692,0.0178086867240059
PED_22,0.496321806482501,24.2949268064018,0.0308346309268012,0.0316690340444073,0.0299037348515915,0.0161371590412721,0.0209309782001596,0.00689462960262981,0.0343902938668935,0.0380651306226934,0.0318787888075583,0.0188625926535955,0.072412141421881,0.0576615109283315
PED_23,0.531455134911133,24.166831387551,0.0187001424870941,0.0224030889184159,0.016738869421752,0.0105406436921143,0.0750851962888452,0.0087765646318427,0.0376652437507826,0.0577077243415853,0.0268620169280631,0.0268950429271335,0.126587933155367,0.422473295487888
PED_24,0.507185339987488,18.7421627910577,0.0260098603787895,0.0289102980724063,0.0239104587158855,0.0143264580308254,0.0391359039018586,0.0166124087443916,0.022167703124784,0.0251291686793859,0.0202910494687558,0.0122397799743046,0.0537842507998752,0.0147872494976047
PED_25,0.511633109158843,14.6642736862976,0.0188334031306175,0.0214467259899846,0.0171776447446535,0.0104189887745147,0.0810303534604685,0.00548306302417811,0.0181968200496652,0.0210288333846496,0.0165514410093537,0.0100870597428768,0.0515566948085191,0.011643114595092
